801	 0.595
802	 1.219
803	 1.611
804	 1.011
805	 0.974
806	 1.166
808	 0.542
809	 0.964
810	 0.139
812	 1.014
814	 1.049
815	 0.456
816	 1.031
818	 0.345
819	 0.476
820	 0.539
821	 0.293
822	 0.371
824	 1.603
825	 1.042
826	 1.156
827	 0.700
828	 0.594
829	 1.377
830	 0.409
832	 0.815
833	 0.526
834	 1.032
835	 0.356
836	 1.311
837	 1.104
838	-0.053
839	 0.411
840	 0.973
841	 0.405
842	 0.437
843	 1.120
844	 0.423
845	 0.511
846	 0.578
847	 0.508
848	 0.473
849	 1.042
851	 0.528
852	 1.528
854	 0.471
855	 1.487
856	 0.491
857	-0.074
858	 1.429
859	 0.144
860	-0.017
861	 1.037
863	 0.563
866	 0.077
867	 0.574
868	 1.165
869	 0.497
870	 0.503
872	 0.692
873	 1.000
874	 0.099
875	 0.588
877	 0.878
878	 1.028
879	 0.551
880	 0.405
882	 1.354
884	 1.677
885	-0.015
887	 1.253
888	 0.689
889	 0.575
890	 0.560
891	 1.169
892	 1.096
893	 1.302
894	 0.500
895	 0.435
896	 0.477
897	 1.418
899	 1.076
900	 0.998
901	 1.269
902	 1.212
903	 0.585
904	 0.473
905	 0.184
906	 1.025
907	 0.863
908	 1.330
909	 1.163
910	 0.487
912	 1.140
914	 0.700
915	 0.127
917	 1.406
918	 1.004
919	 0.755
920	 0.581
921	 0.515
922	 0.473
925	 1.122
926	 1.532
929	 0.619
932	 0.994
934	 0.891
935	 0.185
936	 1.120
937	 0.561
938	 0.916
939	 0.966
941	 0.518
942	 0.142
943	 0.643
946	 1.000
948	 1.071
949	 0.228
950	 0.459
951	 0.630
952	 0.481
953	 0.646
954	 0.891
955	 0.599
958	 1.140
959	 0.260
960	 0.557
961	 0.695
962	 1.125
963	 0.625
964	 0.392
966	 1.041
967	 1.467
968	 0.403
969	 0.990
970	 1.634
972	 1.048
973	 1.074
974	 1.045
976	 0.430
977	 1.243
978	 1.269
979	 1.290
980	 1.082
982	 1.314
985	 0.448
986	 0.335
987	 1.047
988	 1.537
989	 1.709
990	 1.151
991	 0.600
992	 0.643
993	 0.934
994	 0.415
996	 0.669
997	 0.521
998	 0.022
1000	 0.707
1002	 0.995
1003	 0.743
1004	 0.352
1007	 0.054
1008	 1.522
1010	 0.724
1011	 1.106
1012	 0.029
1013	 0.945
1014	 1.363
1015	 0.565
1016	 0.659
1017	 0.873
1018	 1.051
1019	 0.980
1020	 0.790
1021	 0.650
1022	 0.939
1023	 1.639
1024	 0.353
1025	 1.345
1027	 1.100
1028	 0.725
1029	 0.601
1030	-0.116
1031	 0.775
1032	 1.630
1033	 1.619
1034	 0.570
1035	 0.426
1036	 0.820
1037	 1.223
1038	 0.407
1039	 0.501
1043	 0.202
1044	 1.308
1045	 0.584
1046	 0.961
1047	 0.626
1048	 0.958
1049	 1.217
1050	 1.200
1051	 0.401
1052	 0.489
1053	 1.097
1054	 1.263
1056	 0.899
1057	 1.050
1058	 0.453
1061	 1.050
1064	 1.005
1066	 1.530
1069	 1.279
1070	 1.136
1071	 0.396
1073	 0.333
1074	 1.710
1075	 0.061
1077	 0.570
1078	 1.190
1079	 1.037
1080	 0.390
1081	 1.079
1084	 1.202
1085	 0.913
1086	 0.331
1087	 1.000
1088	 0.178
1089	 0.083
1090	 0.214
1091	 0.993
1093	 1.257
1096	 1.548
1097	 1.134
1099	 1.490
1100	 0.097
1101	 0.180
1102	 1.096
1104	-0.117
1105	 0.559
1106	 1.310
1107	 1.257
1108	 0.465
1109	 1.155
1110	 1.580
1112	 1.633
1114	 0.513
1115	-0.165
1116	 0.628
1117	 1.297
1118	 1.120
1119	 0.962
1120	 0.947
1121	 0.523
1122	 0.115
1123	 0.009
1124	 1.626
1125	 0.398
1126	 1.341
1127	 0.416
1128	 0.645
1130	 1.120
1131	 1.735
1132	 0.661
1135	 1.070
1136	 0.450
1137	 0.461
1138	 1.195
1140	 0.462
1141	 1.145
1142	 0.214
1143	 0.035
1145	 0.794
1146	 1.697
1147	 0.502
1149	 0.356
1150	 1.029
1151	 0.831
1153	 1.340
1154	 0.618
1155	 1.251
1156	 0.475
1157	-0.015
1159	 0.472
1160	 1.071
1161	 0.494
1162	 0.984
1163	 1.010
1165	 1.534
1166	 0.476
1168	 1.572
1169	 0.461
1170	 1.640
1171	 1.401
1172	 1.064
1173	 0.657
1174	 0.681
1176	 1.030
1178	 0.067
1179	 1.062
1180	 0.169
1181	 1.170
1182	 5.000
1184	 0.528
1185	 0.257
1188	 0.556
1191	-0.084
1192	 1.499
1193	-0.004
1195	 1.344
1198	 1.477
1199	 0.492
1201	 0.428
1202	 1.188
1203	 0.530
1204	-0.086
1205	 1.073
1206	 0.695
1207	 1.020
1208	 1.555
1209	 1.330
1210	 0.397
1211	 0.389
1212	 1.245
1213	 0.807
1214	 0.505
1217	 1.639
1218	 0.912
1219	 0.942
1220	 1.498
1222	 0.671
1223	 0.478
1224	 0.890
1227	 0.650
1228	 0.408
1229	 1.491
1230	 1.015
1231	 0.417
1234	 0.441
1235	 0.580
1237	 0.245
1238	 0.904
1239	 0.479
1241	-0.042
1243	 1.184
1245	 1.600
1246	 1.391
1247	 1.620
1250	 1.113
1251	 0.680
1252	 0.518
1253	 1.190
1254	 1.214
1255	 0.364
1256	 0.453
1257	-0.001
1258	 0.551
1259	 0.045
1261	 1.639
1262	 0.640
1263	 0.392
1264	 0.322
1266	 0.557
1268	 0.983
1269	 0.838
1270	 1.108
1271	 1.098
1272	 0.046
1273	 0.941
1275	 0.740
1276	 1.647
1277	 1.320
1279	 1.599
1280	 0.470
1282	 0.564
1283	 1.289
1284	 0.230
1285	 1.015
1287	 1.267
1288	 1.350
1289	 1.601
1290	 0.655
1291	 0.420
1292	 0.749
1293	 1.618
1297	 0.718
1298	 0.710
1300	 0.446
1301	 0.569
1303	 0.423
1304	 0.623
1305	 0.586
1307	 1.287
1308	 1.258
1310	 1.025
1311	 0.466
1312	 1.167
1313	 0.588
1314	 0.933
1315	 1.201
1316	 0.450
1317	 0.486
1318	 0.222
1320	 0.387
1321	 0.240
1322	 1.530
1323	 0.505
1324	 0.587
1325	 1.600
1326	 1.304
1327	 1.090
1328	 1.403
1330	 1.077
1331	-0.108
1332	 0.532
1334	 0.950
1335	 0.590
1337	-0.030
1339	 1.864
1340	 0.167
1342	 0.451
1343	 0.000
1344	 0.493
1345	 0.453
1346	 1.071
1347	 0.855
1348	 0.261
1350	 0.625
1352	 1.775
1353	 1.060
1355	 0.075
1356	 1.122
1359	 0.204
1360	 1.143
1362	 0.932
1363	 0.053
1364	 1.404
1365	 0.787
1367	 1.665
1368	 1.370
1369	 0.440
1370	 1.132
1371	 0.530
1372	-0.079
1373	 1.157
1374	 0.628
1375	 0.469
1376	 0.467
1377	 0.097
1378	-0.080
1379	 1.259
1380	 1.078
1382	 0.651
1383	 0.095
1384	 1.150
1385	 0.637
1386	 1.505
1391	 0.970
1395	 0.929
1396	 1.070
1398	 1.220
1400	 0.552
1401	 1.600
1402	 0.386
1403	 0.958
1404	 0.589
1407	 1.310
1408	 0.998
1409	 0.020
1410	 0.317
1411	 0.635
1412	 1.414
1413	 0.271
1414	 0.293
1416	 0.082
1418	 0.708
1419	 0.772
1421	 0.937
1422	 1.104
1423	 0.286
1424	 0.900
1425	 0.621
1426	 1.458
1427	 0.477
1428	-0.041
1429	 1.585
1430	 0.577
1431	 0.282
1432	 1.098
1433	 0.443
1434	 1.029
1435	 0.312
1436	 1.111
1437	 0.542
1438	 0.717
1439	 0.970
1440	 0.995
1442	 0.820
1443	 0.767
1444	 0.599
1445	 1.382
1448	 0.049
1449	 1.397
1450	 0.898
1451	 1.238
1452	 0.483
1453	 0.624
1454	 0.921
1455	 0.309
1456	 1.319
1457	 0.632
1458	 1.124
1459	 0.327
1460	 1.030
1462	 0.616
1463	 1.479
1465	 1.036
1467	 0.490
1469	 1.304
1470	 1.311
1471	 0.489
1472	 0.889
1473	 0.054
1474	 1.608
1477	 1.186
1479	 1.675
1480	 0.511
1481	 0.537
1483	 0.940
1484	-0.052
1485	 0.755
1486	 1.520
1487	 0.468
1489	 1.364
1490	 1.490
1491	 0.510
1493	-0.014
1494	 0.455
1495	 0.885
1496	 0.115
1497	 1.518
1498	 0.935
1499	 0.674
1500	 0.591
1502	 1.210
1504	 1.548
1507	 0.448
1508	 0.923
1510	 1.110
1511	 0.235
1513	 0.650
1514	 0.331
1515	 0.858
1517	 0.442
1518	 0.698
1519	 0.962
1520	 0.239
1522	 0.410
1523	 0.461
1524	 0.198
1525	 0.530
1526	 0.592
1527	 0.448
1528	 0.498
1529	 1.248
1530	 1.160
1532	 1.318
1533	 1.423
1534	 0.707
1535	 1.117
1536	 0.625
1537	 0.891
1538	 0.399
1539	 1.375
1540	 0.262
1541	 0.657
1545	 0.398
1547	 0.920
1548	 0.391
1549	 1.059
1551	 1.535
1552	 0.661
1553	 0.913
1554	 0.366
1555	 1.710
1556	 0.798
1557	 0.100
1558	 1.514
1559	 1.256
1560	 0.973
1561	 0.270
1562	 1.214
1563	 0.415
1564	 1.311
1565	 0.818
1566	 1.031
1567	 0.575
1568	 0.300
1570	 1.537
1571	 1.654
1572	 0.594
1573	 0.508
1574	 1.082
1575	 1.179
1576	 0.495
1577	 0.497
1578	 1.064
1579	 1.304
1580	 1.110
1581	 1.096
1582	 0.552
1583	 1.220
1585	 0.585
1586	 1.032
1587	 0.848
1588	 1.147
1589	 0.420
1590	 0.104
1591	 0.348
1592	 1.532
1594	 1.054
1595	 0.979
1596	 0.986
1597	 1.125
1599	 0.576
1600	 1.249
1601	 0.824
1603	 0.051
1604	 1.243
1605	 0.154
1607	 1.294
1608	 1.490
1609	 1.655
1611	 1.028
1612	 0.495
1613	 0.837
1615	 1.185
1616	 0.520
1617	 5.000
1618	-0.009
1619	 1.140
1620	 0.627
1622	 0.375
1623	 0.552
1624	 0.980
1626	 0.586
1627	 1.451
1628	 1.013
1629	 0.337
1630	-0.098
1631	 1.315
1632	 0.459
1633	 1.016
1634	 0.519
1635	 0.355
1636	 0.612
1637	 0.260
1638	 1.039
1639	 0.564
1640	 0.961
1641	 0.174
1643	 0.487
1644	 0.817
1645	 1.343
1647	-0.046
1648	 1.022
1649	 0.627
1650	 1.200
1652	 2.020
1653	 1.196
1654	 0.725
1655	 1.480
1656	 1.417
1657	 1.595
1658	 1.041
1659	 1.013
1660	 0.311
1661	 1.231
1662	 1.066
1664	 0.924
1665	 0.546
1666	 0.523
1667	 0.506
1668	 0.536
1671	-0.101
1673	 0.537
1675	 0.912
1677	 0.271
1678	 0.490
1679	 0.667
1680	 0.815
1682	 0.868
1683	 0.647
1684	 1.036
1685	 0.526
1686	 0.442
1687	 0.960
1688	 0.238
1689	 1.567
1690	 1.043
1691	 0.529
1694	 1.575
1696	 1.475
1697	 0.363
1698	 0.879
1702	 1.589
1703	-0.040
1704	 0.419
1706	 1.397
1708	 1.006
1710	 0.747
1711	 0.074
1712	 0.532
1713	 0.442
1714	 0.006
1715	 1.094
1716	 0.364
1717	 1.510
1718	 0.476
1720	 1.537
1721	 0.459
1724	 0.390
1725	 0.981
1726	 1.223
1727	 0.450
1728	 1.580
1729	 0.533
1730	 0.056
1731	 0.495
1734	 1.485
1735	 0.090
1736	 0.480
1738	 1.323
1739	 1.175
1741	 0.546
1744	 0.424
1745	 0.704
1746	 0.677
1748	 0.372
1749	 0.318
1750	 0.515
1751	 1.179
1752	 0.447
1754	 0.425
1755	 0.146
1756	 1.505
1757	 1.168
1758	 0.455
1759	 0.157
1760	 0.979
1761	 0.605
1762	 0.431
1763	 1.667
1764	 1.452
1765	 1.322
1766	 1.102
1769	 1.610
1770	 0.744
1771	 1.470
1773	 0.535
1775	 0.666
1776	 0.471
1779	 0.769
1780	 0.696
1782	 0.532
1783	 0.195
1784	 0.450
1786	 0.076
1787	 0.441
1788	 0.727
1789	 1.222
1790	 0.422
1791	 1.499
1792	 1.169
1793	 0.491
1794	 0.874
1795	 0.371
1796	 1.447
1798	 0.170
1800	 0.973
1801	 0.993
1802	 0.715
1803	 0.659
1804	 1.588
1806	 0.459
1807	 0.848
1808	 0.300
1809	 1.556
1810	 1.310
1811	-0.018
1813	 0.639
1814	 0.563
1815	 0.481
1816	 1.140
1817	 0.237
1818	 0.087
1820	 0.578
1821	 1.595
1822	 0.560
1824	 0.970
1825	 0.529
1826	 0.075
1827	 0.756
1828	 1.463
1829	 0.317
1830	-0.060
1831	 0.478
1832	 0.576
1833	 0.426
1835	 1.520
1836	 0.520
1837	 1.075
1839	 0.984
1840	 0.234
1841	 0.914
1842	 1.516
1843	 1.577
1845	 0.524
1848	 5.000
1849	 1.560
1850	 1.659
1851	 0.992
1852	 0.058
1853	 0.658
1854	 0.993
1855	 0.566
1856	 0.655
1857	 0.515
1858	 1.212
1859	 0.144
1861	 0.496
1862	 1.001
1863	 0.453
1864	 1.305
1865	 0.480
1866	 1.099
1868	 0.582
1869	 0.389
1870	 1.176
1871	 0.709
1873	 0.785
1874	 0.947
1878	 0.442
1879	 0.975
1880	 1.636
1881	 0.600
1882	 0.478
1883	 0.513
1884	 0.633
1885	 1.258
1886	 0.945
1888	 0.379
1889	 0.187
1890	 0.555
1893	 0.730
1895	 0.610
1897	 0.880
1898	 0.410
1899	 0.510
1903	 0.424
1904	-0.111
1905	 0.413
1906	 0.402
1907	 1.045
1908	 0.586
1909	 1.336
1910	 1.390
1911	 0.701
1912	 0.407
1913	 0.209
1914	 0.619
1915	 1.001
1916	 0.312
1917	 0.515
1918	 0.485
1919	 0.560
1922	 1.106
1923	 0.652
1924	 0.649
1925	 0.067
1926	 0.250
1928	 0.136
1929	 1.316
1930	 0.149
1931	 0.656
1932	 0.581
1933	 0.904
1934	 0.930
1935	 0.141
1936	 0.940
1937	 0.708
1938	 0.580
1939	 1.216
1940	 0.604
1941	 1.515
1942	 0.436
1943	 1.011
1944	 0.546
1945	 1.810
1946	 0.182
1947	 0.720
1948	 1.161
1949	 0.453
1950	 0.606
1951	 1.010
1953	 0.594
1956	 1.195
1957	 0.574
1958	 0.448
1959	 0.293
1960	 0.008
1961	 0.438
1962	 1.426
1963	 0.388
1964	 0.430
1965	 0.768
1966	 1.062
1967	 0.890
1968	 0.888
1969	 0.374
1970	 0.843
1971	 0.571
1972	 0.103
1973	 0.433
1974	 0.099
1975	 0.408
1977	 0.564
1979	 0.153
1980	 0.460
1981	 1.367
1983	 1.115
1986	 0.611
1988	 1.597
1989	 0.538
1990	 1.457
1991	 1.545
1992	 0.730
1994	 1.044
1995	 0.574
1996	 1.573
1998	 1.095
1999	 1.020
2000	 0.740
2001	 0.950
2005	 0.509
2006	 0.855
2007	 1.080
2008	 1.158
2011	 0.520
2012	 0.358
2013	 1.227
2014	 0.647
2016	 1.016
2017	 0.559
2019	 0.950
2020	 1.037
2021	 0.618
2022	 1.654
2023	 0.253
2024	 1.676
2025	 1.300
2026	 0.500
2027	 0.056
2030	 5.000
2031	 1.043
2032	 1.293
2034	-0.047
2036	-0.023
2037	 0.261
2039	 0.838
2040	 0.130
2042	 0.616
2043	 0.360
2044	 1.141
2045	 0.990
2046	 0.397
2047	 0.119
2049	 0.675
2050	 0.929
2051	 1.311
2052	 0.555
2053	 0.067
2054	 0.140
2055	 1.533
2056	 0.491
2057	 0.810
2058	-0.036
2061	 1.241
2062	 0.524
2063	 1.201
2064	 1.206
2066	 0.583
2067	 0.212
2068	 0.510
2069	 0.502
2071	 0.300
2072	 0.175
2073	 0.969
2075	 0.105
2076	 0.997
2077	 0.417
2078	 0.900
2079	 1.280
2082	 1.089
2083	 0.406
2084	 1.775
2085	 0.635
2086	 1.622
2087	 1.294
2088	 0.976
2089	 0.319
2091	 0.391
2092	 1.005
2093	 0.131
2094	 0.526
2095	 1.087
2096	 0.073
2098	 0.407
2099	 0.463
2101	 0.021
2102	 1.000
2104	 1.619
2105	 1.397
2106	 1.378
2107	 0.576
2108	 1.153
2109	-0.018
2110	 0.380
2112	 1.001
2113	 0.376
2114	 0.461
2116	 1.331
2118	 0.391
2120	 1.459
2121	 0.446
2122	 0.415
2123	 1.604
2124	 0.900
2125	 0.310
2126	 1.576
2127	 0.735
2128	 0.703
2129	 0.605
2130	 0.050
2131	 0.643
2132	 1.427
2133	 0.321
2134	 0.480
2135	 0.487
2137	 0.967
2138	 1.119
2139	 0.599
2140	 0.931
2141	 0.587
2142	-0.083
2144	 1.689
2145	 1.503
2148	 0.506
2150	 1.132
2152	 1.190
2153	 1.415
2154	 1.217
2155	 1.052
2156	 0.611
2157	 0.528
2158	 0.520
2159	 1.022
2160	 0.342
2161	 1.453
2162	 0.440
2163	 1.110
2164	 1.551
2166	 0.894
2167	 0.470
2168	 1.068
2171	 0.553
2172	 1.077
2173	 0.809
2174	 0.585
2175	 0.530
2176	 0.947
2177	 0.401
2178	 0.230
2179	 1.588
2181	 0.090
2182	 0.912
2183	 0.402
2184	 0.261
2185	 0.362
2186	 0.504
2188	 1.156
2191	 0.043
2193	 1.034
2194	 0.745
2195	 1.253
2196	 0.501
2197	 1.149
2198	 0.255
2199	 0.106
2200	 0.166
2202	 0.485
2203	 1.219
2204	 0.453
2208	 1.291
2209	 1.140
2210	 1.634
2211	 0.285
2212	 1.072
2213	 0.990
2214	 0.512
2216	 1.510
2218	 0.983
2219	 1.584
2220	 0.409
2221	 0.005
2223	 0.115
2224	 1.580
2227	 1.127
2229	 1.069
2230	 0.609
2231	 0.601
2233	 0.750
2234	 0.330
2235	 0.447
2238	 1.077
2239	 0.500
2240	 1.556
2241	 1.018
2242	 0.552
2243	 0.106
2244	 1.147
2245	 0.448
2247	 1.128
2249	 1.470
2250	 0.945
2253	 1.086
2254	 0.640
2255	 0.670
2256	 1.090
2257	 0.351
2258	 0.009
2260	 0.973
2262	 1.023
2264	 1.034
2265	 1.406
2266	 0.446
2268	 1.452
2269	 1.008
2270	 0.916
2272	 1.066
2273	 0.864
2276	 0.404
2277	 1.355
2279	 1.036
2281	 1.122
2282	 0.748
2283	 1.616
2284	 0.526
2285	 1.575
2289	 0.970
2290	 1.491
2291	 0.377
2292	 0.649
2293	 1.153
2294	 0.610
2295	 0.591
2296	 0.295
2297	 0.267
2298	 1.101
2299	 0.557
2300	 1.474
2301	 0.883
2302	 1.018
2303	 0.464
2304	 1.273
2305	 0.691
2306	 0.355
2307	 0.942
2310	 1.080
2311	 0.840
2312	 1.307
2313	 0.504
2314	 0.556
2315	 1.183
2316	 0.793
2317	 0.564
2318	 0.602
2319	 0.465
2321	 1.111
2322	 0.600
2323	 1.457
2324	 1.050
2329	 0.002
2330	 1.351
2331	 0.504
2332	 1.123
2333	 1.024
2334	 0.638
2335	 0.393
2336	 0.544
2337	 0.388
2338	 0.626
2339	 0.883
2340	 1.232
2341	 0.648
2343	 0.353
2344	 0.483
2345	 1.104
2348	 0.938
2349	 0.972
2350	 0.886
2351	 0.489
2352	 0.618
2356	 0.534
2357	 0.258
2358	 0.453
2359	 0.986
2360	 0.779
2361	 0.628
2363	 1.016
2364	 1.080
2365	 1.104
2366	 0.370
2368	 0.613
2369	 0.403
2370	 0.410
2371	 0.007
2372	 1.652
